index,antecedent,consequent,confidence,support,interest
317,"to,in,of,the,be",and,0.5612399959477257,0.013850103875779068,0.28979296009495675
318,"from,in,be",the,0.8134034165571616,0.010832581244359332,0.28909448424016926
319,"by,and",of,0.5943228858663513,0.017587631907239304,0.28877559426166427
320,"'s,in,be",the,0.8128427128427128,0.014082605619542147,0.28853378052572043
321,"as,in,the",and,0.5595839813374806,0.014392607944559585,0.28813694548471164
322,"as,and,be",the,0.8122316351398399,0.017497631232234242,0.2879227028228475
323,"for,a,of",the,0.8122174867622368,0.015722617919634398,0.28790855444524444
324,"by,of,the",and,0.5592490527040992,0.016235121763413227,0.2878020168513303
325,"of,be",the,0.8119551681195517,0.1532211491586187,0.2876462358025593
326,"this,of",the,0.8118811881188119,0.013530101475761069,0.28757225580181955
327,"by,and,be",of,0.5930444697833523,0.013002597519481397,0.2874971781786653
328,"his,of",the,0.8109339407744874,0.01246009345070088,0.28662500845749506
329,"by,of,the,be",and,0.5579278963948198,0.011955089663172474,0.28648086054205085
330,"their,the",and,0.5578311671261652,0.01062257966934752,0.2863841312733963
331,"by,in,the",and,0.5575703637779509,0.012530093975704818,0.28612332792518197
332,"it,a,the",to,0.5787989850577954,0.010265076988077411,0.2858717881038182
333,"by,to,the",and,0.5570418980312973,0.011035082763120723,0.2855948621785284
334,"that,in,the,be",of,0.5910587639311043,0.011667587506906302,0.2855114723264173
335,"that,in,the",of,0.5908122626655552,0.015947619607147055,0.2852649710608682
336,"as,in,be",of,0.5906988373546693,0.011812588594414457,0.2851515457499823
337,"on,and,be",the,0.8089179997480791,0.0160551204134031,0.2846090674310867
338,"a,to,in,the",of,0.5900495089684279,0.018175136313522352,0.2845022173637409
339,"by,a,be",of,0.5898868356968916,0.010295077213079097,0.2843395440922046
340,"a,in,the",of,0.589817125405043,0.03959029692722695,0.28426983380035603
341,"with,to,in",the,0.8085106382978723,0.010925081938114535,0.2842017059808799
342,"'s,and,the",of,0.5895095777755491,0.0146951102133266,0.2839622861708621
343,"an,of,be",the,0.8082545141874462,0.011750088125660942,0.2839455818704538
344,"it,be",to,0.5767665130568357,0.037547781608362064,0.2838393161028585
345,"by,the",of,0.5892621536587841,0.02903021772663295,0.2837148620540971
346,"what,in,of",be,0.84430225472273,0.01385510391327935,0.28353554897243693
347,"way,to",the,0.8074,0.010092575694317707,0.2830910676830076
348,"a,in,the,be",of,0.5885928839620955,0.024690185176388824,0.2830455923574085
349,"have,of",the,0.807304442627419,0.03702527768958267,0.2829955103104266
350,"for,what",be,0.8435824221742462,0.030282727120453403,0.2828157164239531
351,"with,in,the",of,0.5883348263163133,0.01477761083208124,0.28278753471162626
352,"and,a,in,be",of,0.5882643973876904,0.014862611469586022,0.2827171057830034
353,"for,in,of",and,0.5534305202621372,0.01034507758808191,0.2819834844093683
354,"with,of,the",and,0.5533800320702169,0.016392622944672086,0.281932996217448
355,"to,in,of,the",and,0.5532373644492359,0.02181016357622682,0.28179032859646697
356,"as,in",the,0.8053228962818004,0.02572019290144676,0.28101396396480804
357,"by,the,be",of,0.5862918120254463,0.021427660707455307,0.2807445204207593
358,"have,in,of",and,0.5521728455683771,0.011245084338132537,0.2807258097156082
359,"as,to,the",and,0.5521312160468032,0.013212599094493209,0.28068418019403424
360,"as,of,be",and,0.5516010498687665,0.013135098513238849,0.28015401401599754
361,"a,to,in,of",and,0.5514511873350924,0.0114950862131466,0.28000415148232344
362,"have,a,the,be",of,0.5854264018691588,0.01002257516931377,0.2798791102644718
363,"first,be",the,0.8037346046881207,0.010115075863068973,0.27942567237112836
364,"as,a,of",and,0.5507513841286581,0.010445078338087535,0.2793043482758892
365,"and,a,in",of,0.5848373235113566,0.023817678632589743,0.2792900319066696
366,"their,of",the,0.8035227891774106,0.01106258296937227,0.2792138568604182
367,"on,in",the,0.803454019461734,0.022912671845038837,0.2791450871447416
368,"for,and,in,be",the,0.8031863221293958,0.010335077513081348,0.2788773898124034
369,"'s,a,the",of,0.5843373493975904,0.011155083663127473,0.2787900577929034
370,"what,of",be,0.83933497071604,0.055532916496873724,0.27856826496574694
371,"it,in,be",to,0.5712184636271072,0.012622594669460021,0.27829126667313
372,"have,and,the,be",of,0.583574029888233,0.011617587131903489,0.278026738283546
373,"as,of",and,0.5494583440804746,0.021302659769948273,0.27801130822770564
374,"from,in,the",of,0.5826003298515668,0.010597579481846114,0.2770530382468798
375,"by,in",of,0.5821166141807425,0.01525011437585782,0.27656932257605543
376,"'s,and",the,0.8008192113083287,0.02492768695765218,0.2765102789913363
377,"by,a",of,0.5818768206408655,0.013982604869536522,0.2763295290361785
378,"state,the",in,0.5801933043843676,0.010355077663082473,0.27630852524852406
379,"use,of",the,0.8004465052378499,0.011652587394405459,0.2761375729208575
380,"by,in,be",of,0.5815947779342122,0.011360085200639004,0.2760474863295252
381,"that,in,be",the,0.8003243462396108,0.019740148051110382,0.2760154139226184
382,"which,and,be",the,0.8001722652885443,0.011612587094403208,0.27586333297155197
383,"to,in,of,be",and,0.5470386421090646,0.015147613607102053,0.2755916062562957
384,"on,and,a",the,0.7998265394622723,0.011527586456898426,0.27551760714527995
385,"their,the",of,0.5809373769200472,0.01106258296937227,0.2753900853153602
386,"you,be",what,0.5249715644710992,0.012692595194463958,0.2753046919695554
387,"that,to,of",and,0.5463388273439611,0.010110075825568691,0.2748917914911922
388,"for,and,in",the,0.7989279644397961,0.015277614582109366,0.2746190321228037
389,"'s,in",the,0.7986412376197103,0.024392682945122087,0.2743323053027179
390,"that,and,to",of,0.5798680814453685,0.010110075825568691,0.2743207898406815
391,"with,in,the",and,0.5456355130884841,0.013705102788270912,0.2741884772357152
392,"from,and,be",the,0.7984745762711865,0.011777588331912489,0.27416564395419407
393,"a,to,in,the,be",of,0.5794322709163346,0.011635087263154474,0.2738849793116476
394,"by,of,be",and,0.5451210564930301,0.013002597519481397,0.2736740206402612
395,"as,and,a",the,0.7979579207920792,0.012895096713225349,0.2736489884750868
396,take,to,0.5665649786455156,0.011607587056902928,0.2736377816915384
397,"have,and,in",the,0.7979261819528454,0.016160121200909008,0.273617249635853
398,"as,in",of,0.5784735812133073,0.018475138563539228,0.27292628960862025
399,"have,a,the",of,0.5778652668416447,0.016512623844678834,0.2723179752369577
400,"have,and,the",of,0.577811320754717,0.019140143551076634,0.27226402915002995
401,"which,in,be",the,0.7965698547821732,0.015907619307144804,0.27226092246518085
402,"on,a,in",the,0.7961639714178262,0.01058507938809541,0.27185503910083386
403,"what,and,in",be,0.8324022346368715,0.010430078225586692,0.2716355288865784
404,during,the,0.7955441302485005,0.011605087038152787,0.2712351979315081
405,"as,and",the,0.7955278284031964,0.028372712795345964,0.271218896086204
406,"by,of",and,0.5426147319706903,0.017587631907239304,0.2711676961179214
407,"have,of,the,be",and,0.542493579266869,0.011617587131903489,0.2710465434141001
408,between,what,0.5206546386670611,0.013202599019492646,0.27098776616551734
409,"by,a,be",the,0.7948717948717948,0.013872604044530334,0.27056286255480244
410,"at,and",the,0.7941857771600649,0.017142628569714272,0.2698768448430725
411,"that,in",the,0.7938386883317403,0.02699270244526834,0.26952975601474793
412,"as,in,be",and,0.5406925865733216,0.010812581094358207,0.26924555072055273
413,"and,in,be",the,0.7934651373377604,0.052575394315457366,0.269156205020768
414,"which,to,be",the,0.7933615359583469,0.012190091425685693,0.2690526036413545
415,"it,to,of",the,0.7931277533039648,0.011252584394382958,0.2688188209869724
416,"on,in,the",of,0.5740316421167485,0.013152598644489834,0.2684843505120615
417,"with,of,be",and,0.5398727984344422,0.011035082763120723,0.26842576258167333
418,"an,of",the,0.7925191815856778,0.018592639444795837,0.2682102492686854
419,"a,of,be",the,0.7922610904827047,0.05067538006535049,0.2679521581657123
420,"on,and,the",of,0.5734966592427617,0.015450115875869069,0.2679493676380747
421,"with,and,to",the,0.7920997920997921,0.012382592869446521,0.2677908597827997
422,"what,to,the",be,0.8285068512501765,0.029325219939149542,0.26774014549988345
423,"and,to,the,be",of,0.5730312952922862,0.026687700157751182,0.2674840036875992
424,"by,a,the",and,0.5385640069268682,0.010107575806818552,0.2671169710740993
425,"that,a,in",the,0.7913165266106442,0.012712595344465083,0.26700759429365184
426,"have,in,the,be",and,0.5383895131086143,0.010062575469316019,0.26694247725584536
427,"that,to,the,be",of,0.5724268624896364,0.012082590619429645,0.26687957088494935
428,"to,in,of",and,0.53827034965825,0.023822678670090025,0.26682331380548113
429,"that,and,be",the,0.7911237386107574,0.020187651407385557,0.266814806293765
430,"a,to,of,the,be",and,0.5380699424524126,0.012155091163183723,0.26662290659964366
431,"it,of,be",the,0.7907294643966696,0.015907619307144804,0.2664205320796772
432,"with,in,be",the,0.7905476566614007,0.01501261259459446,0.2662387243444083
433,"as,a,in",the,0.7905361757105943,0.012237591781938364,0.26622724339360193
434,"which,and",the,0.7902518481393309,0.015767618257136927,0.26594291582233853
435,"by,in,be",and,0.5373096121848202,0.010495078713090349,0.2658625763320513
436,"and,to,the",of,0.5712023717279251,0.042387817908634315,0.2656550801232381
437,"a,to,of,the",and,0.5367965367965368,0.018910141826063695,0.2653495009437679
438,"what,and,of",the,0.7890708437166252,0.011082583119373395,0.2647619113996328
439,"way,to",be,0.8252,0.010315077363080223,0.26443329424970696
440,"or,of,be",the,0.788391557496361,0.010832581244359332,0.26408262517936865
441,"by,in",and,0.5351655692337055,0.014020105150788631,0.2637185333809366
442,"have,in,the,be",of,0.5691546281433922,0.010637579781848363,0.2636073365387052
443,"what,a,of",be,0.8242725880551302,0.010765080738105537,0.26350588230483707
444,of,the,0.7875108412836079,0.24062180466353497,0.26320190896661555
445,"on,and",the,0.7872589129164231,0.026940202051515386,0.26294998059943075
446,"'s,in,the",of,0.5683099313313519,0.013862603969529772,0.26276263972666486
447,"on,a,the",of,0.5682217854556739,0.01373260299452246,0.2626744938509869
448,"that,to,the",of,0.5674710340622006,0.016285122138416038,0.26192374245751354
449,"an,the",of,0.5674500228902792,0.018592639444795837,0.2619027312855922
450,"have,a,of",the,0.7859352689195621,0.016512623844678834,0.26162633660256973
451,"from,in",the,0.7858300032400907,0.018190136426023195,0.2615210709230983
452,"what,of,be",the,0.785576014045829,0.043625327189953926,0.2612670817288366
453,"have,to,in",the,0.7847051198963059,0.01513511351335135,0.2603961875793135
454,it,to,0.5528339191564148,0.05033037747783108,0.2599067222024376
455,"with,of",and,0.531212611724963,0.018870141526061444,0.2597655758721941
456,"have,to,of",and,0.5308010713416119,0.01090008175061313,0.259354035488843
457,"by,be",the,0.7836084905660378,0.036547774108305814,0.2592995582490454
458,"an,the,be",of,0.5647680845950492,0.011750088125660942,0.2592207929903622
459,"as,in",and,0.529784735812133,0.016920126900951758,0.2583376999593641
460,"'s,the,be",of,0.563778075762655,0.016817626132195992,0.258230784157968
461,"with,to,the",and,0.5295060936497755,0.012382592869446521,0.2580590577970066
462,"what,and",be,0.8183494940978078,0.03882279117093378,0.2575827883475147
463,"with,a,the",and,0.528953349929646,0.01221759163193724,0.25750631407687713
464,"by,a",the,0.7810029130253849,0.01876764075730568,0.25669398070839256
465,"and,a,in,be",the,0.7805264199485454,0.019720147901109257,0.25621748763155305
466,"it,of",the,0.7802730865971973,0.02171516286372148,0.2559641542802049
467,"have,of,be",and,0.5273559190031153,0.01354260156951177,0.2559088831503464
468,"a,in,of,the,be",and,0.5273390036452005,0.01302009765073238,0.25589196779243156
469,"that,on",the,0.7800733732380768,0.010100075750568129,0.2557644409210844
470,first,the,0.7795440542205792,0.0158151186133896,0.25523512190358677
471,"from,and",the,0.779541275525017,0.020137651032382742,0.25523234320802457
472,"that,and",the,0.7795225688331807,0.027675207564056732,0.25521363651618834
473,"or,of",the,0.7793858545179965,0.015482616119620898,0.2550769222010041
474,"as,a,the",and,0.5264877003164234,0.012895096713225349,0.25504066446365453
475,"who,in",the,0.7792115962524306,0.01102008265061988,0.25490266393543826
476,"as,a,be",of,0.5601994775587746,0.011795088463163473,0.2546521859540876
477,state,in,0.5581509110920876,0.011410085575641818,0.2542661319562441
478,"that,it",be,0.8148593773499775,0.013545101588261912,0.2540926715996844
479,way,the,0.7782045127220355,0.012157591181933864,0.2538955804050431
480,"by,to",and,0.5247813411078717,0.012600094500708755,0.25333430525510275
481,"as,the,be",and,0.5247806853115393,0.017497631232234242,0.2533336494587704
482,"and,in",the,0.777454087815792,0.08339812548594114,0.25314515549879957
483,"it,in",to,0.5458511620102358,0.016265121988414913,0.2529239650562586
484,"a,in,of,the",and,0.5236802222783531,0.02073265549491621,0.2522331864255842
485,"that,and,a",the,0.7760353227771011,0.012742595569466771,0.2517263904601087
486,"as,the",and,0.5230918141592921,0.028372712795345964,0.25164477830652315
487,"have,and,to,be",the,0.7758431085043989,0.01058257936934527,0.2515341761874065
488,"from,of,the",and,0.5227421109902067,0.012010090075675568,0.2512950751374378
489,"which,to",the,0.7754854368932039,0.0159751198133986,0.25117650457621155
490,"have,in,be",the,0.7752774032977289,0.01869014017605132,0.2509684709807365
491,"a,the",of,0.556286286800596,0.08120310902331768,0.250738995195909
492,"have,in,the",of,0.5562465559316697,0.017665132488493662,0.2506992643269827
493,"his,the",of,0.555815768930523,0.01246009345070088,0.25026847732583596
494,"which,in",the,0.7744261051033959,0.02041015307614807,0.25011717278640355
495,"have,and,in",of,0.5552400938155784,0.011245084338132537,0.24969280221089135
496,"for,a,of",and,0.5209866976624048,0.010085075638067285,0.24953966180963588
497,some,be,0.8100583999546408,0.03571776788325912,0.2492916942043477
498,"as,to,be",the,0.7734286789612345,0.01541261559461696,0.24911974664424208
499,"for,and,to",the,0.772624584717608,0.0145351090133176,0.2483156524006156
500,"and,to,in,be",of,0.5535355380961081,0.015147613607102053,0.2479882464914211
501,"for,and,the",of,0.5532720389399676,0.017902634269757023,0.24772474733528055
502,"have,a,of",and,0.5190385530699667,0.01090508178811341,0.2475915172171978
503,"and,to,in",of,0.553047011027278,0.023822678670090025,0.24749971942259102
504,"a,the,be",of,0.5529036305610867,0.05067538006535049,0.2473563389563997
505,"with,and,be",the,0.7715176216734596,0.01609012067590507,0.24720868935646723
506,"which,and",of,0.5524370379651673,0.01102258266937002,0.24688974636048028
507,"that,and,be",of,0.5520721073772901,0.014087605657042427,0.24652481577260305
508,"a,of",the,0.7707329805661676,0.08120310902331768,0.2464240482491752
509,"it,do",to,0.5387297633872976,0.010815081113108348,0.24580256643332044
510,"from,and,the",to,0.5386716325263812,0.010847581356860177,0.245744435572404
511,"have,of,the",and,0.5169480081026333,0.019140143551076634,0.2455009722498644
512,its,and,0.5164556962025316,0.010710080325602443,0.2450086603497627
513,"as,have",the,0.769162683660825,0.01086258146936102,0.24485375134383258
514,"it,and,the",to,0.537673372485318,0.010757580681855113,0.24474617553134081
515,"and,a,in",the,0.7688766114180479,0.03131273484551134,0.24456767910105548
516,"have,to,the,be",and,0.5157792128670647,0.01058257936934527,0.24433217701429583
517,"with,to,the",of,0.5498182595680992,0.012857596431973239,0.24427096796341213
518,"that,and",of,0.549538764875713,0.019510146326097447,0.24399147327102594
519,"for,to,in",the,0.7682570593963,0.013807603557026678,0.24394812707930758
520,"'s,to,be",the,0.7681584739545121,0.013087598156986178,0.2438495416375197
521,"and,a,to,of,the",in,0.5477260708619778,0.010357577681832614,0.24384129172613428
522,"on,in,the",and,0.5152209492635025,0.011805088538164036,0.24377391341073357
523,"as,for",the,0.7680392897619948,0.010165076238071785,0.24373035744500238
524,its,of,0.5487643158529234,0.01138008535064013,0.24321702424823638
525,"that,of,the",and,0.5144270403957131,0.017160128700965258,0.24298000454294416
526,"as,to",the,0.7672330875280539,0.023930179476346073,0.24292415521106148
527,"a,to,of,be",and,0.5140793563722801,0.01405760543204074,0.24263232051951117
528,"for,of,the,be",and,0.514054467898939,0.011750088125660942,0.24260743204617014
529,"by,to",of,0.5480008329862557,0.013157598681990115,0.24245354138156866
530,"for,of,the",and,0.5136647299332903,0.017902634269757023,0.24221769408052135
531,"for,and,the,be",of,0.547657888604055,0.011750088125660942,0.24211059699936793
532,"have,a,be",to,0.5348496680983991,0.01369760273202049,0.2419224711444219
533,"it,and,be",to,0.5347230219970056,0.011607587056902928,0.24179582504302843
534,"that,of,the,be",and,0.5129204265791633,0.012505093788203412,0.24147339072639434
535,"their,the",to,0.5341998162006039,0.010172576294322208,0.24127261924662669
536,"have,in,be",and,0.5124961111687234,0.012355092663194974,0.2410490753159545
537,"and,a,to,be",of,0.546505977257265,0.01405760543204074,0.240958685652578
538,"with,the,be",of,0.5463844519631758,0.017360130200976508,0.24083716035848873
539,by,the,0.765132983886624,0.049265369490271174,0.2408240515696316
540,"as,to,be",and,0.5119809308744198,0.010202576519323894,0.24053389502165085
541,"one,be",of,0.5459632294164668,0.010245076838076286,0.24041593781177978
542,"to,of,the,be",and,0.5115487828253785,0.026687700157751182,0.2401017469726096
543,"use,the",of,0.5454651843183148,0.011652587394405459,0.2399178927136278
544,"with,the",of,0.5448317086628656,0.02962272217041628,0.23928441705817854
545,"as,to",and,0.5106604680987497,0.01592761945714593,0.23921343224598074
546,"have,and,the,be",to,0.5315835740298882,0.01058257936934527,0.23865637707591103
547,"and,the",of,0.5437984857154263,0.10216826626199696,0.2382511941107393
548,also,and,0.509346872836372,0.011035082763120723,0.23789983698360312
549,"and,a,to",of,0.5434133598706307,0.02184266381997865,0.23786606826594364
550,"a,in,of,be",and,0.5092513277368511,0.014862611469586022,0.2378042918840822
551,"a,to,of",and,0.5091788565767236,0.02184266381997865,0.23773182072395466
552,"time,be",the,0.761896782841823,0.011367585256889426,0.23758785052483067
553,"have,in,the",and,0.508856175706526,0.016160121200909008,0.23740913985375706
554,"as,to,be",a,0.5162463931752603,0.010287577156828676,0.23716930009706222
555,"that,to,be",the,0.7611106102947804,0.021107658307437306,0.23680167797778806
556,"to,of,the",and,0.5080758742620839,0.042387817908634315,0.23662883840931498
557,"it,of,be",to,0.5295141046352678,0.010652579894349208,0.23658690768129065
558,"with,in",the,0.7605601816805451,0.02511768838266287,0.23625124936355268
559,"a,to,the",of,0.541690693114981,0.03522776420823156,0.23614340151029395
560,"that,in,the,be",and,0.5073454913880446,0.010015075113063349,0.23589845553527572
561,"a,to,in,the",and,0.5072640207775343,0.015625117188378914,0.23581698492476538
562,"a,to,in,the,be",and,0.5072211155378487,0.01018507638807291,0.23577407968507974
563,"it,the,be",to,0.528686687584043,0.01769263269474521,0.23575949063006585
564,"that,in,the",and,0.5070853014726313,0.013687602657019928,0.2356382656198624
565,"by,the,be",and,0.5070798276215883,0.01853263899479246,0.2356327917688194
566,"for,and,in",of,0.5409857497712119,0.01034507758808191,0.23543845816652492
567,"it,in,the",to,0.5283636840036683,0.010082575619317144,0.2354364870496911
568,"that,a,to",the,0.7596790088694918,0.013490101175758818,0.23537007655249942
569,its,the,0.7593731163351417,0.015747618107135805,0.23506418401814932
570,"from,to,be",the,0.7593528816986855,0.013142598569489272,0.23504394938169315
571,"which,for",be,0.7957836846929423,0.010852581394360458,0.23501697894264917
572,"with,the,be",and,0.506412778346054,0.01609012067590507,0.2349657424932851
573,"as,a",of,0.5405058781617386,0.01896514223856679,0.23495858655705154
574,"by,the",and,0.5062417537805745,0.024940187051402884,0.23479471792780554
575,"some,of",be,0.7955501288834622,0.014660109950824632,0.23478342313316913
576,"that,the,be",of,0.5402770083102493,0.024380182851371387,0.23472971670556225
577,"his,the",to,0.5276012044161927,0.011827588706915302,0.23467400746221556
578,include,the,0.7583050847457627,0.01118508388812916,0.23399615242877037
579,"that,the",of,0.5394598528341554,0.033357750183126374,0.2339125612294684
580,"it,what",to,0.5265573770491804,0.010037575281814613,0.2336301800952032
581,"that,a,the",to,0.5265417642466823,0.013490101175758818,0.23361456729270513
582,"which,of,the",in,0.5374919614147909,0.010447578356837676,0.23360718227894745
583,"from,of",and,0.5048388612233393,0.013432600744505583,0.2333918253705704
584,"and,to,be",the,0.7575843838958927,0.04657284929636972,0.23327545157890028
585,"have,and,to",the,0.7575827470879944,0.016422623169673772,0.23327381477100206
586,"that,for",the,0.7572058324855884,0.011165083738128035,0.232896900168596
587,"an,and",of,0.5382555470543229,0.010552579144343583,0.23270825544963586
588,"a,in,of",and,0.5040207385461856,0.023817678632589743,0.23257370269341665
589,"but,the",to,0.5254901960784314,0.011390085425640692,0.23256299912445422
590,"as,to,be",of,0.5380755237736796,0.010722580419353145,0.2325282321689926
591,"'s,of,the",and,0.5039005572224603,0.0146951102133266,0.23245352136969138
592,"his,the",and,0.5035128805620609,0.011287584656884926,0.23206584470929198
593,state,and,0.5032407973584444,0.010287577156828676,0.2317937615056755
594,"and,the,be",of,0.5367592612181861,0.06342797570981783,0.23121196961349905
595,"'s,for",the,0.7553969996341017,0.010322577419330644,0.2310880673171093
596,"it,and,the",of,0.5362988879170311,0.010730080475603566,0.23075159631234404
597,"at,to",the,0.7542480344915039,0.014870111525836444,0.22993910217451152
598,"with,in",and,0.5012869038607116,0.016555124163431224,0.2298398680079427
599,"what,in",be,0.7905967925685742,0.04510783830878731,0.2298300868182811
600,"have,and,a",of,0.5353460972017673,0.01090508178811341,0.22979880559708027
601,"with,the",and,0.5011495309913555,0.027247704357782683,0.2297024951385866
602,"as,a,to",the,0.7536992840095466,0.011842588819416145,0.22939035169255417
603,"that,and,the,be",to,0.5222291021671827,0.01054257906934302,0.22930190521320548
604,"that,to",the,0.7534129692832765,0.028697715232864247,0.22910403696628412
605,"a,to,the,be",of,0.5341372583791453,0.022590169426270696,0.22858996677445825
606,"at,the",of,0.533874315908662,0.021217659132443493,0.22832702430397495
607,"and,a,of,the,be",in,0.5317541351848071,0.01302009765073238,0.22786935604896358
608,"that,have,be",the,0.7515828057314229,0.011277584581884364,0.2272738734144305
609,"'s,to",the,0.7511029116868533,0.023410175576316822,0.2267939793698609
610,"with,a,in",the,0.7510184129053283,0.011522586419398146,0.22670948058833595
611,"it,the",to,0.5196243417838337,0.023930179476346073,0.22669714482985648
612,"have,to,the,be",of,0.5316193493359327,0.010907581806863551,0.22607205773124567
613,"at,and",of,0.5315033588139912,0.011472586044395333,0.22595606720930422
614,"at,in",of,0.5314873805439844,0.010845081338110036,0.22594008893929735
615,"for,and,be",the,0.7501092561839,0.021455160913706854,0.22580032386690763
616,"to,in,the",of,0.5312468416265202,0.039422795670967535,0.22569955002183323
617,"and,a,to,be",the,0.7496355330935951,0.01928264461983465,0.22532660077660271
618,"that,and,of",to,0.5181957970271656,0.010110075825568691,0.22526860007318839
619,"it,of,the",to,0.5181901911121345,0.011252584394382958,0.22526299415815731
620,"'s,and",of,0.5308007388964742,0.0165226239196794,0.22525344729178715
621,"for,and,a",of,0.5305800341970275,0.010085075638067285,0.22503274259234046
622,"as,to",of,0.5304584802821417,0.016545124088430663,0.2249111886774547
623,"as,to",a,0.503767233087528,0.015712617844633833,0.2246901400093299
624,"from,to,the",of,0.5302166476624858,0.011625087188153912,0.22466935605779875
625,"as,be",of,0.5301385874102521,0.023812678595089464,0.22459129580556508
626,"have,a,the",to,0.5174103237095363,0.014785110888331662,0.22448312675555915
627,"to,in,be",the,0.7486884146581989,0.04745035587766908,0.22437948234120653
628,"he,the",to,0.5172890733056709,0.011220084150631129,0.2243618763516937
629,"with,and",the,0.7486605302926226,0.027247704357782683,0.2243515979756302
630,"at,the,be",of,0.5298910275995519,0.013007597556981677,0.22434373599486485
631,"and,a,to,the,be",in,0.5281991443018281,0.01018507638807291,0.22431436516598463
632,"have,and,be",the,0.7485429592028576,0.019907649307369806,0.22423402688586525
633,"and,a,be",of,0.5292222524730011,0.029157718682890122,0.22367496086831412
634,"with,and,a",the,0.7479338842975206,0.01221759163193724,0.22362495198052823
635,"what,of",the,0.7479312299263178,0.04948537114028355,0.2236222976093254
636,"with,and,be",of,0.529129705106689,0.011035082763120723,0.22358241350200198
